275326; 6,378277; 0,875438; -2,149855; 0,422719; 0,550447; 0,171516; 0,046966; 18,307838
275335; 6,729345; 0,619850; -2,067168; 0,422719; 0,568193; 0,218226; 0,017532; 19,141685
275345; 7,071908; 0,839213; -2,067168; 0,422719; 0,624160; 0,269538; 0,055293; 22,595043
275356; 7,462193; 0,823113; -1,984481; 0,845437; 0,711768; 0,328052; 0,086552; 26,818352
275365; 7,847280; 0,817075; -1,901794; 1,268156; 0,799859; 0,393807; 0,087030; 30,492783
275376; 7,897365; -0,603750; -1,819108; 1,690875; 0,713672; 0,452477; -0,085149; 25,738098
275385; 7,228305; -2,245950; -1,653734; 2,536312; 0,584147; 0,500499; -0,127964; 22,778154
275398; 5,789070; -3,884125; -1,571048; 2,536312; 0,285873; 0,524000; -0,294681; 12,266488
275407; 3,325455; -6,609050; -1,488361; 2,959031; -0,180567; 0,509156; -0,460820; -3,14837
275417; 1,052257; -3,073087; -1,405674; 2,959031; -0,046560; 0,505329; 0,132392; 14,075256
275426; 0,083632; -1,052538; -1,322988; 2,959031; 0,066447; 0,510791; 0,111646; 16,401997
275437; -0,276885; -0,483000; -1,322988; 2,536312; 0,045163; 0,514504; -0,021028; 12,82472
275446; -0,473445; -0,354200; -1,240301; 2,113594; 0,004547; 0,514878; -0,040127; 11,41184
275456; -1,396710; -3,578225; -1,157614; 2,113594; -0,400288; 0,481970; -0,399957; -7,5779
275467; -2,877053; -2,726938; -1,157614; 1,690875; -0,505045; 0,440451; -0,103495; -4,0020
275478; -4,142880; -2,664550; -1,074927; 1,690875; -0,616672; 0,389755; -0,110282; -8,0285
275488; -4,618688; 0,637963; -1,074927; 1,268156; -0,377235; 0,358743; 0,236552; 5,191929
275497; -3,936398; 2,268088; -1,074927; 1,268156; -0,146918; 0,346665; 0,227542; 10,173550
275507; -2,973442; 1,833387; -1,074927; 0,845437; -0,136407; 0,335452; 0,010385; 4,986423
275516; -2,569455; -0,112700; -1,074927; 0,422719; -0,332103; 0,308150; -0,193338; -5,1735
275526; -2,941785; -1,473150; -1,074927; 0,422719; -0,504687; 0,266660; -0,170506; -9,7269
275536; -3,555562; -1,141088; -1,074927; 0,000000; -0,574849; 0,219402; -0,069316; -10,113
275545; -3,761100; 0,265650; -1,074927; 0,000000; -0,455210; 0,181980; 0,118198; -3,691223
275555; -3,319785; 1,614025; -1,157614; -0,422719; -0,327295; 0,155074; 0,126374; -1,09160
275564; -2,686162; 1,084738; -1,157614; -0,422719; -0,316903; 0,129021; 0,010267; -4,22893
275574; -2,563312; -0,561488; -1,157614; -0,422719; -0,468631; 0,090496; -0,149900; -12,57
275585; -2,998485; -1,292025; -1,157614; -0,422719; -0,584736; 0,042425; -0,114706; -15,64
275595; -3,535245; -0,994175; -1,157614; -0,422719; -0,608531; -0,007601; -0,023509; -15,2
275606; -3,687862; 0,344138; -1,240301; -0,845437; -0,540775; -0,052058; 0,066940; -12,521
